,tweet,date,id,location,id_user,score,Country,Country_real,Compound
253,RT @thebradfordfile: Can you feel the shift? Democrats are losing the narrative. Elon Musk is a game-changer.,2022-12-08 23:59:19+00:00,1601003520970588160,,1506085552851853314,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}",,,0.872
254,https://t.co/02PvkoVi91,2022-12-08 23:59:19+00:00,1601003520098205696,U.S.A.,41777647,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}",USA,United States,-0.3818
255,RT @ACTBrigitte: Elon Musk is a modern day Founding Father.,2022-12-08 23:59:18+00:00,1601003519669985280,,1586752473766760452,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
256,"RT @FNFunkinBot: Week 28 Leak: VS Crazy Frog , player as Elon Musk , in the White House https://t.co/l1Yaa4K8nT",2022-12-08 23:59:18+00:00,1601003518563086336,R.i.p @logan8yearold,1543779599196250119,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Rip logan8yearold,,0.0
257,"RT @navedelmisterio: Elon Musk se ha hecho eco de cómo Twitter silenció el escándalo que afectó a en 2020 a Hunter Biden, hijo del actual p…",2022-12-08 23:59:18+00:00,1601003516809469952,Valencia,112667077,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5859}",Valencia,España,-0.5859
258,"RT @ikeTrump555: 【速報】ジャック・ドーシーがイーロン・マスクに「今すぐすべてを公開せよ」と呼びかけ

https://t.co/u1TLp1E2AF https://t.co/JTjv8BUFZQ",2022-12-08 23:59:17+00:00,1601003514544934912,,1426787245374115844,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.34}",,,0.34
259,Kyle Rittenhouse and Nicholas Sandmann requested something from Elon Musk that has Democrats nervous https://t.co/FvAa5bmwWD,2022-12-08 23:59:16+00:00,1601003510241587201,Atlanta,50626909,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Atlanta,United States,0.0
260,I see people on Twitter who lean conservative claiming followers have spiked since Elon Musk took over. Great for t… https://t.co/DSPJRknWtX,2022-12-08 23:59:15+00:00,1601003506814500864,"Orange County, CA",80081100,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}",Orange County CA,United States,-0.2732
261,"RT @CollinRugg: BREAKING: The US Government has launched an investigation into Elon Musk's Neuralink.

Elon caught the Elites with their pa…",2022-12-08 23:59:15+00:00,1601003506248601600,Virginia,53581284,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6249}",Virginia,United States,0.6249
262,"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:15+00:00,1601003504583479296,,1002547519639904258,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",,,0.128
263,RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:14+00:00,1601003502456963073,,1380282262172880898,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}",,,0.5563
264,RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:13+00:00,1601003494974324737,,315466486,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}",,,0.5983
265,@Abandoned_Tower @Falkenlurch @elizableu @elonmusk https://t.co/tLK3WGpCOl,2022-12-08 23:59:11+00:00,1601003490381156352,"San Jose, CA (Silicon Valley)",28936899,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}",San Jose CA Silicon Valley,United States,-0.4005
266,"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:11+00:00,1601003490138292224,"Vial #69, Wuhan, West Taiwan",1580967978350280706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vial 69 Wuhan West Taiwan,,0.0
267,"So glad Elon Musk is cracking down on bots, you can rea- ah. https://t.co/AW5Bz7faQ9",2022-12-08 23:59:09+00:00,1601003480906285056,Clom,1312388819325382661,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}",Clom,France,0.5563
268,https://t.co/SVyb9m3YwD,2022-12-08 23:59:09+00:00,1601003478259638272,Shine Land ,16223534,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5095}",Shine Land,,0.5095
269,RT @Ozzi_Oficial: Elon Musk divulga documentos que revelam que o Twitter ajudou a fraudar eleições brasileiras para a CIA https://t.co/Pxfi…,2022-12-08 23:59:09+00:00,1601003478171914240,,1520045752482938880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
270,"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:07+00:00,1601003473235251201,,95354681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
271,RT @MattWallace888: Do you support Elon Musk granting mass amnesty to all unfairly suspended accounts?,2022-12-08 23:59:07+00:00,1601003470852542465,,1518792321747271680,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}",,,0.5563
272,"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:07+00:00,1601003470496014336,"Geraldton, Western Australia",1394933885922807815,"{'neg': 0.154, 'neu': 0.597, 'pos': 0.249, 'compound': 0.2263}",Geraldton Western Australia,Australia,0.2263
273,RT @EddieZipperer: This MSNBC piece accuses @elonmusk of disproportionally suspending left-wing accounts (based on entirely anecdotal evide…,2022-12-08 23:59:07+00:00,1601003470244356096,,1432176449453232136,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}",,,0.5563
274,RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:06+00:00,1601003469162557441,Richmond Kentucky,26498165,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}",Richmond Kentucky,United States,-0.34
275,RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:06+00:00,1601003467128328193,,1678314601,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}",,,-0.4005
276,@KIL04JCK saudades meu amor elon musk te odeio,2022-12-08 23:59:05+00:00,1601003465177632768,"‎❛ 🔥 . . . 𝐰.αtergloɯ dı 𝐥.unα. ┈ 𝒅emon fıre ıs αll чou desıre. › 𝒅emon fıre, get closer, fıre. ٫ ❪ beetlejuıce & mчstıcαl sαlαmαnder ",1578893011215319047,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}",𝐰αtergloɯ dı 𝐥unα  𝒅emon fıre ıs αll чou desıre  𝒅emon fıre get closer fıre   beetlejuıce  mчstıcαl sαlαmαnder,,0.5983
277,"RT @AP: Two women who lost their jobs at Twitter when Elon Musk took over are suing the company, claiming that last month's abrupt mass lay…",2022-12-08 23:59:05+00:00,1601003463160184832,"Denver, CO",1521851019344244736,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.6124}",Denver CO,United States,0.6124
278,🚨 Elon Musk Sacks FBI Mole Inside Twitter https://t.co/Oyj2J2WBmk via @YouTube,2022-12-08 23:59:04+00:00,1601003460261908480,Free Speech Union member,1572142462721736704,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5267}",Free Speech Union member,,-0.5267
279,"@elonmusk

https://t.co/pw2UKfQMEe",2022-12-08 23:59:04+00:00,1601003458550988800,,1566157685418065924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
280,RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:03+00:00,1601003456151814147,,1514615266591731719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
281,RT @RealAndrew90: Adam Schiff getting fact checked by Elon Musk is awesome.,2022-12-08 23:59:03+00:00,1601003455937916930,"Washington, D.C. & TEXAS!",18810387,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}",Washington DC  TEXAS,United States,-0.4005
282,RT @Moski1213: Fuckin gotdamn Elon fuckin Musk,2022-12-08 23:59:03+00:00,1601003454104670209,", Bloomington  Indiana ",441510461,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",Bloomington  Indiana,United States,0.6249
283,RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:01+00:00,1601003447125303297,,95354681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
284,RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:01+00:00,1601003446433243136,India,162740948,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}",India,India,-0.4005
285,"RT @AP: Two women who lost their jobs at Twitter when Elon Musk took over are suing the company, claiming that last month's abrupt mass lay…",2022-12-08 23:59:01+00:00,1601003444550373376,"Charleston, WV",47404357,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}",Charleston WV,United States,0.5983
286,"RT @TheLastRefuge2: Look at the presentation of how this guy was being positioned (early '21), in the context of the timing of the Trump Tr…",2022-12-08 23:59:00+00:00,1601003442436468736,Texas,1405698254466134016,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5267}",Texas,United States,-0.5267
287,RT @iluminatibot: Bill Gates is buying up the majority of American farmland and BlackRock is buying the majority of single family houses bu…,2022-12-08 23:58:59+00:00,1601003439127162880,,1521147517202669569,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
288,RT @Ozzi_Oficial: Elon Musk divulga documentos que revelam que o Twitter ajudou a fraudar eleições brasileiras para a CIA https://t.co/Pxfi…,2022-12-08 23:58:59+00:00,1601003438405394432,"São Paulo, Brasil",1115761614823673856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",São Paulo Brasil,Brasil,0.0
289,"RT @CollinRugg: In 3 weeks of being back on Twitter, I've gained over 90k followers thanks to Elon Musk &amp; the Conservative Twitter communit…",2022-12-08 23:58:58+00:00,1601003433846112256,"Buffalo, New York",14602051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Buffalo New York,United States,0.0
290,"RT @TheLastRefuge2: Look at the presentation of how this guy was being positioned (early '21), in the context of the timing of the Trump Tr…",2022-12-08 23:58:58+00:00,1601003433158660097,,17609723,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6705}",,,0.6705
291,"@elonmusk I've said this before.  Elon Musk is a mad genius, and here the emphasis is on mad. His son is named 
""X… https://t.co/uaKgrimhIE",2022-12-08 23:58:56+00:00,1601003425897934848,,1001562895019270148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
292,@CountDankulaTV Is Elon Musk a biologist? No. Then how could he possibly know?,2022-12-08 23:58:56+00:00,1601003425235275776,,62927083,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.7506}",,,-0.7506
293,"RT @tampafreepress: Lawsuit Filed Against Twitter Says Company “Targeted” Women In Layoffs
#twitter #lawsuit #classaction #news #elon #musk…",2022-12-08 23:58:56+00:00,1601003424447094790,"Tampa, FL",1137844959296593921,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.3736}",Tampa FL,United States,-0.3736
294,RT @ProgressiveTex: Elon Musk discriminated against women. Surprise. #ProudBlue22 #DemVoice1,2022-12-08 23:58:55+00:00,1601003421037137920,"South Carolina, USA",592993491,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}",South Carolina USA,United States,-0.2263
295,"RT @Flavioqr: “M. Musk a aussi promis aux régulateurs de respecter les lois européennes, qui imposent désormais aux réseaux sociaux de cons…",2022-12-08 23:58:54+00:00,1601003416364322816,Iberoamérica,92118641,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}",Iberoamérica,Ecuador,0.2732
296,"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-08 23:58:54+00:00,1601003415173500928,"Houston, TX",20217198,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4767}",Houston TX,United States,0.4767
297,RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:58:53+00:00,1601003413315014657,,1586838398555377667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
298,"RT @ResisttheMS: 🔴 House Democrats Abruptly Cancel Hearing Where Elon Musk Was Scheduled to Appear

https://t.co/T73DzNPqX9",2022-12-08 23:58:52+00:00,1601003406914883585,,1586074082042384387,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}",,,-0.4005
299,RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:58:51+00:00,1601003406046289920,,272152697,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}",,,-0.25
300,"RT @FuturoTecnology: 9 libros que Elon Musk recomienda y que podrían cambiar tu forma de pensar:

[ H I L O ] 🧵",2022-12-09 23:59:59+00:00,1601366079116234753,México,862797965206925315,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}",México,México,0.5983
301,RT @unscriptedmike: Elon Musk basically called Schiff a liar in the public square.,2022-12-09 23:59:59+00:00,1601366078571294720,"Pinehurst, NC",28719108,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Pinehurst NC,United States,0.0
302,"RT @shoshanazuboff: At least now we know better, right?  Nope. We're about to do it again!  Ever hear of Elon Musk?  Now he can do whatever…",2022-12-09 23:59:59+00:00,1601366077011030016,,1520226959493861377,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",,,-0.5106
303,RT @unscriptedmike: Elon Musk basically called Schiff a liar in the public square.,2022-12-09 23:59:59+00:00,1601366076348338176,,479211236,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5502}",,,0.5502
304,RT @ElectionWiz: BREAKING — Elon Musk confirms Twitter ‘shadowbanned’ some political candidates while those candidates were running for off…,2022-12-09 23:59:59+00:00,1601366076226297856,,1519449078425276416,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",,,-0.5106
305,"RT @aravosis: Since Elon Musk just accused former Twitter CEO @Jack Dorsey of being soft on child sex trafficking, I thought it important t…",2022-12-09 23:59:58+00:00,1601366074179878913,,2288758921,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
306,RT @MattWallace888: Elon Musk is exposing EVERYTHING Twitter Wanted To Hide!,2022-12-09 23:59:58+00:00,1601366073734967296,,1454157677878124552,"{'neg': 0.088, 'neu': 0.84, 'pos': 0.072, 'compound': -0.1027}",,,-0.1027
307,RT @theRealKiyosaki: Why Silicon Valley’s WOKE fear MUSK: Musk is an entrepreneur.  He does not need a job or money. He beat BIG BANKS with…,2022-12-09 23:59:58+00:00,1601366072707325953,"Seoul, Korea",1477849438500823045,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.4753}",Seoul Korea,대한민국,-0.4753
308,"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-09 23:59:58+00:00,1601366072405688320,,273028890,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.4939}",,,-0.4939
309,RT @PanAmPost_es: Twitter Files: Elon Musk revela «listas negras» contra conservadores https://t.co/XEJbZU70el #EEUU 🇺🇸 por @OriRivas91,2022-12-09 23:59:55+00:00,1601366061248487425,Rionegro Antioquia,1726396087,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Rionegro Antioquia,Colombia,0.0
310,RT @pitifulpeeps: @elonmusk @eltonofficial Elton John …you will NOT be missed. Elon Musk is the real Rocket Man anyway. https://t.co/DEJQNk…,2022-12-09 23:59:55+00:00,1601366059180621824,,4342011443,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
311,"RT @MattBinder: we actually did learn something from Twitter Files 2:

1) Libs of TikTok received special treatment from Twitter, regular m…",2022-12-09 23:59:54+00:00,1601366058577047552,,1526957375684546562,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.2235}",,,0.2235
312,"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-09 23:59:54+00:00,1601366057041555457,"Reno, NV",25057168,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",Reno NV,United States,0.4019
313,RT @unscriptedmike: Elon Musk basically called Schiff a liar in the public square.,2022-12-09 23:59:54+00:00,1601366056383434752,"Providence, RI",884763028889227264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Providence RI,United Kingdom,0.0
314,"RT @JackPosobiec: BREAKING: Elon Musk confirms US political candidates were blacklisted while running for office

https://t.co/hdKu5xUsoA",2022-12-09 23:59:52+00:00,1601366049911627776,"Houston, TX",377391455,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",Houston TX,United States,-0.5106
315,Thank God for Elon Musk now it’s time to get rid of the FBI. Totally they’re worthless.,2022-12-09 23:59:52+00:00,1601366049584123905,,1593762396962799617,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
316,RT @ProudElephantUS: How much have you enjoyed Twitter since Elon Musk took over?,2022-12-09 23:59:52+00:00,1601366046694592513,,1283844763754672129,"{'neg': 0.146, 'neu': 0.643, 'pos': 0.211, 'compound': 0.1082}",,,0.1082
317,"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-09 23:59:51+00:00,1601366045163331584,"Memphis,TN, USA",247997568,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",MemphisTN USA,,0.5106
318,"RT @davematt88: Dolly Parton gives free books to kids.

Jimmy Carter builds homes for the homeless.

Elton John has raised over 600 million…",2022-12-09 23:59:51+00:00,1601366043695292417,"Colusa,  CA",420005264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Colusa  CA,United States,0.0
319,"RT @alexbruesewitz: Elon Musk confirmed that Twitter was censoring and suppressing Republican candidates.

This is called “election interfe…",2022-12-09 23:59:50+00:00,1601366041464111105,,779045542894637056,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5106}",,,0.5106
320,RT @CLZR5354: Twitter’s pre-Elon-Musk board of directors and management should be jailed for taking down this video 5 mins after it launche…,2022-12-09 23:59:50+00:00,1601366039752687616,,1512863263175974923,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
